State,Date,Cases,Recovered,Deaths,Active,source
Rajasthan,23/08/2021,954030,944917,8954,159,covid19india
Sikkim,23/08/2021,29354,27186,367,1801,covid19india
Tamil Nadu,23/08/2021,2602489,2548868,34734,18887,covid19india
Telangana,23/08/2021,654833,645174,3861,5798,covid19india
Tripura,23/08/2021,82094,80129,784,1181,covid19india
Uttar Pradesh,23/08/2021,1709126,1685972,22792,362,covid19india
Uttarakhand,23/08/2021,343145,329295,7377,6473,covid19india
West Bengal,23/08/2021,1543496,1515789,18371,9336,covid19india
Andaman and Nicobar Islands,24/08/2021,7556,7412,129,15,covid19india
Andhra Pradesh,24/08/2021,2004590,1977163,13750,13677,covid19india
Arunachal Pradesh,24/08/2021,52410,51023,259,1128,covid19india
Assam,24/08/2021,585587,572084,5605,7898,covid19india
Bihar,24/08/2021,725605,715853,9650,102,covid19india
Chandigarh,24/08/2021,65069,64222,812,35,covid19india
Chhattisgarh,24/08/2021,1004230,990022,13555,653,covid19india
Dadra and Nagar Haveli and Daman and Diu,24/08/2021,10522,10537,4,-19,covid19india
Delhi,24/08/2021,1437485,1411995,25079,411,covid19india
Goa,24/08/2021,173357,169239,3186,932,covid19india
Gujarat,24/08/2021,825329,815092,10078,159,covid19india
Haryana,24/08/2021,770380,760046,9669,665,covid19india
Himachal Pradesh,24/08/2021,212260,206624,3562,2074,covid19india
Jammu and Kashmir,24/08/2021,324420,318961,4404,1055,covid19india
Jharkhand,24/08/2021,347729,342471,5132,126,covid19india
Karnataka,24/08/2021,2941026,2884033,37191,19802,covid19india
Kerala,24/08/2021,3851984,3672352,19758,159874,covid19india
Ladakh,24/08/2021,20496,20298,207,-9,covid19india
Lakshadweep,24/08/2021,10318,10198,51,69,covid19india
Madhya Pradesh,24/08/2021,792109,781509,10517,83,covid19india
Maharashtra,24/08/2021,6438563,6239147,136259,63157,covid19india
Manipur,24/08/2021,111592,106230,1759,3603,covid19india
Meghalaya,24/08/2021,74185,69985,1285,2915,covid19india
Mizoram,24/08/2021,53317,47192,201,5924,covid19india
Nagaland,24/08/2021,29632,27311,605,1716,covid19india
Odisha,24/08/2021,1002323,987369,7546,7408,covid19india
Pondicherry,24/08/2021,123009,120433,1809,767,covid19india
Punjab,24/08/2021,600345,583482,16355,508,covid19india
Rajasthan,24/08/2021,954040,944958,8954,128,covid19india
Sikkim,24/08/2021,29491,27282,367,1842,covid19india
Tamil Nadu,24/08/2021,2604074,2550710,34761,18603,covid19india
Telangana,24/08/2021,655222,645594,3862,5766,covid19india
Tripura,24/08/2021,82259,80251,787,1221,covid19india
Uttar Pradesh,24/08/2021,1709152,1686006,22794,352,covid19india
Uttarakhand,24/08/2021,343160,329312,7377,6471,covid19india
West Bengal,24/08/2021,1544109,1516509,18383,9217,covid19india
Andaman and Nicobar Islands,25/08/2021,7556,7415,129,12,covid19india
Andhra Pradesh,25/08/2021,2006191,1978364,13766,14061,covid19india
Arunachal Pradesh,25/08/2021,52526,51104,259,1163,covid19india
Assam,25/08/2021,586276,572765,5612,7899,covid19india
Bihar,25/08/2021,725636,715881,9650,105,covid19india
Chandigarh,25/08/2021,65071,64223,812,36,covid19india
Chhattisgarh,25/08/2021,1004282,990100,13555,627,covid19india
Dadra and Nagar Haveli and Daman and Diu,25/08/2021,10523,10538,4,-19,covid19india
Delhi,25/08/2021,1437550,1412081,25080,389,covid19india
Goa,25/08/2021,173434,169314,3187,933,covid19india
Gujarat,25/08/2021,825346,815109,10079,158,covid19india
Haryana,25/08/2021,770395,760064,9670,661,covid19india
Himachal Pradesh,25/08/2021,212458,206817,3563,2078,covid19india
Jammu and Kashmir,25/08/2021,324546,319064,4404,1078,covid19india
Jharkhand,25/08/2021,347737,342492,5132,113,covid19india
Karnataka,25/08/2021,2942250,2885701,37213,19336,covid19india
Kerala,25/08/2021,3883429,3692623,19973,170833,covid19india
Ladakh,25/08/2021,20511,20304,207,0,covid19india
Lakshadweep,25/08/2021,10327,10202,51,74,covid19india
Madhya Pradesh,25/08/2021,792114,781519,10517,78,covid19india
Maharashtra,25/08/2021,6443594,6243527,136475,63592,covid19india
Manipur,25/08/2021,111969,106641,1763,3565,covid19india
Meghalaya,25/08/2021,74539,70337,1292,2910,covid19india
Mizoram,25/08/2021,54057,47567,201,6289,covid19india
Nagaland,25/08/2021,29681,27373,606,1702,covid19india
Odisha,25/08/2021,1003210,988090,7615,7505,covid19india
Pondicherry,25/08/2021,123080,120509,1809,762,covid19india
Punjab,25/08/2021,600381,583537,16358,486,covid19india
Rajasthan,25/08/2021,954048,944973,8954,121,covid19india
Sikkim,25/08/2021,29538,27462,367,1709,covid19india
Tamil Nadu,25/08/2021,2605647,2552507,34788,18352,covid19india
Telangana,25/08/2021,655588,645939,3864,5785,covid19india
Tripura,25/08/2021,82383,80396,788,1199,covid19india
Uttar Pradesh,25/08/2021,1709182,1686042,22794,346,covid19india
Uttarakhand,25/08/2021,343192,329334,7377,6481,covid19india
West Bengal,25/08/2021,1544817,1517239,18393,9185,covid19india
Andaman and Nicobar Islands,26/08/2021,7556,7418,129,9,covid19india
Andhra Pradesh,26/08/2021,2007730,1979504,13778,14448,covid19india
Arunachal Pradesh,26/08/2021,52635,51224,260,1151,covid19india
Assam,26/08/2021,586838,573541,5623,7674,covid19india
Bihar,26/08/2021,725651,715894,9650,107,covid19india
Chandigarh,26/08/2021,65077,64226,812,39,covid19india
Chhattisgarh,26/08/2021,1004329,990179,13555,595,covid19india
Dadra and Nagar Haveli and Daman and Diu,26/08/2021,10526,10539,4,-17,covid19india
Delhi,26/08/2021,1437595,1412102,25080,413,covid19india
Goa,26/08/2021,173526,169385,3191,950,covid19india
Gujarat,26/08/2021,825362,815127,10079,156,covid19india
Haryana,26/08/2021,770411,760079,9671,661,covid19india
Himachal Pradesh,26/08/2021,212727,207064,3566,2097,covid19india
Jammu and Kashmir,26/08/2021,324647,319183,4404,1060,covid19india
Jharkhand,26/08/2021,347768,342524,5132,112,covid19india
Karnataka,26/08/2021,2943463,2886907,37238,19318,covid19india
Kerala,26/08/2021,3913506,3711620,20135,181751,covid19india
Ladakh,26/08/2021,20518,20309,207,2,covid19india
Lakshadweep,26/08/2021,10328,10204,51,73,covid19india
Madhya Pradesh,26/08/2021,792120,781528,10517,75,covid19india
Maharashtra,26/08/2021,6448702,6248263,136634,63805,covid19india
Manipur,26/08/2021,112349,106993,1767,3589,covid19india
Meghalaya,26/08/2021,74770,70699,1294,2777,covid19india
Mizoram,26/08/2021,54851,48080,202,6569,covid19india
Nagaland,26/08/2021,29741,27457,606,1678,covid19india
Odisha,26/08/2021,1004059,988854,7681,7524,covid19india
Pondicherry,26/08/2021,123153,120575,1809,769,covid19india
Punjab,26/08/2021,600423,583569,16362,492,covid19india
Rajasthan,26/08/2021,954051,944990,8954,107,covid19india
Sikkim,26/08/2021,29611,27541,367,1703,covid19india
Tamil Nadu,26/08/2021,2607206,2554323,34814,18069,covid19india
Telangana,26/08/2021,655945,646344,3865,5736,covid19india
Tripura,26/08/2021,82497,80457,790,1250,covid19india
Uttar Pradesh,26/08/2021,1709192,1686056,22794,342,covid19india
Uttarakhand,26/08/2021,343217,329355,7377,6485,covid19india
West Bengal,26/08/2021,1545534,1517965,18402,9167,covid19india
Andaman and Nicobar Islands,27/08/2021,7556,7419,129,8,covid19india
Andhra Pradesh,27/08/2021,2009245,1980407,13788,15050,covid19india
Arunachal Pradesh,27/08/2021,52761,51388,260,1113,covid19india
Assam,27/08/2021,587337,574280,5632,7425,covid19india
Bihar,27/08/2021,725672,715905,9652,115,covid19india
Chandigarh,27/08/2021,65084,64230,812,42,covid19india
Chhattisgarh,27/08/2021,1004360,990260,13555,545,covid19india
Dadra and Nagar Haveli and Daman and Diu,27/08/2021,10526,10539,4,-17,covid19india
Delhi,27/08/2021,1437656,1412164,25080,412,covid19india
Goa,27/08/2021,173606,169480,3191,935,covid19india
Gujarat,27/08/2021,825375,815141,10080,154,covid19india
Haryana,27/08/2021,770432,760095,9672,665,covid19india
Himachal Pradesh,27/08/2021,212913,207357,3569,1987,covid19india
Jammu and Kashmir,27/08/2021,324813,319259,4405,1149,covid19india
Jharkhand,27/08/2021,347789,342538,5132,119,covid19india
Karnataka,27/08/2021,2944764,2888521,37255,18988,covid19india
Kerala,27/08/2021,3946307,3730193,20314,195800,covid19india
Ladakh,27/08/2021,20526,20319,207,0,covid19india
Lakshadweep,27/08/2021,10334,10209,51,74,covid19india
Madhya Pradesh,27/08/2021,792136,781538,10517,81,covid19india
Maharashtra,27/08/2021,6453356,6251564,136804,64988,covid19india
Manipur,27/08/2021,112660,107411,1770,3479,covid19india
Meghalaya,27/08/2021,75032,70978,1296,2758,covid19india
Mizoram,27/08/2021,55756,48336,206,7214,covid19india
Nagaland,27/08/2021,29804,27535,608,1661,covid19india
Odisha,27/08/2021,1004875,989840,7750,7285,covid19india
Pondicherry,27/08/2021,123233,120654,1809,770,covid19india
Punjab,27/08/2021,600466,583607,16364,495,covid19india
Rajasthan,27/08/2021,954068,945003,8954,111,covid19india
Sikkim,27/08/2021,29653,27649,368,1636,covid19india
Tamil Nadu,27/08/2021,2608748,2556116,34835,17797,covid19india
Telangana,27/08/2021,656284,646761,3867,5656,covid19india
Tripura,27/08/2021,82599,80571,792,1236,covid19india
Uttar Pradesh,27/08/2021,1709208,1686083,22796,329,covid19india
Uttarakhand,27/08/2021,343249,329387,7380,6482,covid19india
West Bengal,27/08/2021,1546237,1518684,18410,9143,covid19india
Andaman and Nicobar Islands,28/08/2021,7556,7419,129,8,covid19india
Andhra Pradesh,28/08/2021,2010566,1981906,13807,14853,covid19india
Arunachal Pradesh,28/08/2021,52832,51508,260,1064,covid19india
Assam,28/08/2021,587923,574955,5641,7327,covid19india
Bihar,28/08/2021,725683,715918,9653,112,covid19india
Chandigarh,28/08/2021,65087,64236,813,38,covid19india
Chhattisgarh,28/08/2021,1004379,990314,13555,510,covid19india
Dadra and Nagar Haveli and Daman and Diu,28/08/2021,10526,10539,4,-17,covid19india
Delhi,28/08/2021,1437685,1412212,25080,393,covid19india
Goa,28/08/2021,173717,169572,3193,952,covid19india
Gujarat,28/08/2021,825385,815155,10080,150,covid19india
Haryana,28/08/2021,770445,760114,9673,658,covid19india
Himachal Pradesh,28/08/2021,213122,207714,3575,1833,covid19india
Jammu and Kashmir,28/08/2021,324979,319362,4406,1211,covid19india
Jharkhand,28/08/2021,347803,342556,5132,115,covid19india
Karnataka,28/08/2021,2945993,2889810,37268,18915,covid19india
Kerala,28/08/2021,3977572,3751661,20467,205444,covid19india
Ladakh,28/08/2021,20540,20325,207,8,covid19india
Lakshadweep,28/08/2021,10336,10215,51,70,covid19india
Madhya Pradesh,28/08/2021,792143,781548,10517,78,covid19india
Maharashtra,28/08/2021,6458187,6256019,136930,65238,covid19india
Manipur,28/08/2021,112935,107743,1775,3417,covid19india
Meghalaya,28/08/2021,75289,71185,1299,2805,covid19india
Mizoram,28/08/2021,56644,48968,209,7467,covid19india
Nagaland,28/08/2021,29883,27601,608,1674,covid19india
Odisha,28/08/2021,1005654,990796,7818,7040,covid19india
Pondicherry,28/08/2021,123300,120790,1810,700,covid19india
Punjab,28/08/2021,600517,583661,16366,490,covid19india
Rajasthan,28/08/2021,954079,945009,8954,116,covid19india
Sikkim,28/08/2021,29743,27747,369,1627,covid19india
Tamil Nadu,28/08/2021,2610299,2557884,34856,17559,covid19india
Telangana,28/08/2021,656609,647185,3869,5555,covid19india
Tripura,28/08/2021,82673,80704,793,1176,covid19india
Uttar Pradesh,28/08/2021,1709234,1686128,22807,299,covid19india
Uttarakhand,28/08/2021,343268,329401,7380,6487,covid19india
West Bengal,28/08/2021,1546898,1519372,18417,9109,covid19india
Andaman and Nicobar Islands,29/08/2021,7560,7421,129,10,covid19india
Andhra Pradesh,29/08/2021,2012123,1983119,13825,15179,covid19india
Arunachal Pradesh,29/08/2021,52871,51644,260,967,covid19india
Assam,29/08/2021,588216,575629,5645,6942,covid19india
Bihar,29/08/2021,725694,715928,9653,113,covid19india
Chandigarh,29/08/2021,65093,64242,813,38,covid19india
Chhattisgarh,29/08/2021,1004398,990363,13555,480,covid19india
Dadra and Nagar Haveli and Daman and Diu,29/08/2021,10526,10539,4,-17,covid19india
Delhi,29/08/2021,1437716,1412244,25080,392,covid19india
Goa,29/08/2021,173791,169651,3195,945,covid19india
Gujarat,29/08/2021,825397,815167,10080,150,covid19india
Haryana,29/08/2021,770456,760135,9674,647,covid19india
Himachal Pradesh,29/08/2021,213245,207900,3576,1769,covid19india
Jammu and Kashmir,29/08/2021,325148,319465,4407,1276,covid19india
Jharkhand,29/08/2021,347816,342567,5132,117,covid19india
Karnataka,29/08/2021,2947255,2891194,37285,18776,covid19india
Kerala,29/08/2021,4007408,3773749,20542,213117,covid19india
Ladakh,29/08/2021,20547,20333,207,7,covid19india
Lakshadweep,29/08/2021,10338,10215,51,72,covid19india
Madhya Pradesh,29/08/2021,792155,781559,10517,79,covid19india
Maharashtra,29/08/2021,6462853,6259529,137061,66263,covid19india
Manipur,29/08/2021,113322,108162,1779,3381,covid19india
Meghalaya,29/08/2021,75554,71517,1306,2731,covid19india
Mizoram,29/08/2021,57522,49239,212,8071,covid19india
Nagaland,29/08/2021,29935,27665,756,1514,covid19india
Odisha,29/08/2021,1006503,991630,7887,6986,covid19india
Pondicherry,29/08/2021,123396,120890,1812,694,covid19india
Punjab,29/08/2021,600554,583708,16369,477,covid19india
Rajasthan,29/08/2021,954086,945009,8954,123,covid19india
Sikkim,29/08/2021,29823,27937,369,1517,covid19india
Tamil Nadu,29/08/2021,2611837,2559637,34878,17322,covid19india
Telangana,29/08/2021,656866,647594,3870,5402,covid19india
Tripura,29/08/2021,82774,80866,794,1114,covid19india
Uttar Pradesh,29/08/2021,1709248,1686165,22818,265,covid19india
Uttarakhand,29/08/2021,343284,329408,7380,6496,covid19india
West Bengal,29/08/2021,1547548,1520055,18423,9070,covid19india
Andaman and Nicobar Islands,30/08/2021,7561,7422,129,10,covid19india
Andhra Pradesh,30/08/2021,2013001,1984301,13838,14862,covid19india
Arunachal Pradesh,30/08/2021,52961,51800,260,901,covid19india
Assam,30/08/2021,588754,576241,5660,6853,covid19india
Bihar,30/08/2021,725700,715941,9653,106,covid19india
Chandigarh,30/08/2021,65099,64246,813,40,covid19india
Chhattisgarh,30/08/2021,1004420,990426,13555,439,covid19india
Dadra and Nagar Haveli and Daman and Diu,30/08/2021,10526,10539,4,-17,covid19india
Delhi,30/08/2021,1437736,1412280,25081,375,covid19india
Goa,30/08/2021,173850,169769,3198,883,covid19india
Gujarat,30/08/2021,825409,815180,10080,149,covid19india
Haryana,30/08/2021,770466,760151,9675,640,covid19india
Himachal Pradesh,30/08/2021,213341,208101,3579,1661,covid19india
Jammu and Kashmir,30/08/2021,325253,319582,4407,1264,covid19india
Jharkhand,30/08/2021,347829,342586,5132,111,covid19india
Karnataka,30/08/2021,2948228,2892518,37300,18410,covid19india
Kerala,30/08/2021,4027030,3796312,20674,210044,covid19india
Ladakh,30/08/2021,20551,20337,207,7,covid19india
Lakshadweep,30/08/2021,10345,10220,51,74,covid19india
Madhya Pradesh,30/08/2021,792165,781574,10517,74,covid19india
Maharashtra,30/08/2021,6466594,6264225,137113,65256,covid19india
Manipur,30/08/2021,113545,108431,1781,3333,covid19india
Meghalaya,30/08/2021,75688,71777,1307,2604,covid19india
Mizoram,30/08/2021,57962,49798,214,7950,covid19india
Nagaland,30/08/2021,29966,27735,611,1620,covid19india
Odisha,30/08/2021,1007112,992473,7954,6685,covid19india
Pondicherry,30/08/2021,123459,120978,1812,669,covid19india
Punjab,30/08/2021,600579,583762,16373,444,covid19india
Rajasthan,30/08/2021,954093,945030,8954,109,covid19india
Sikkim,30/08/2021,29855,28004,370,1481,covid19india
Tamil Nadu,30/08/2021,2613360,2561376,34899,17085,covid19india
Telangana,30/08/2021,657206,647953,3872,5381,covid19india
Tripura,30/08/2021,82811,80939,795,1077,covid19india
Uttar Pradesh,30/08/2021,1709271,1686182,22820,269,covid19india
Uttarakhand,30/08/2021,343322,329424,7381,6517,covid19india
West Bengal,30/08/2021,1548058,1520702,18434,8922,covid19india
Andaman and Nicobar Islands,31/08/2021,7562,7422,129,11,covid19india
Andhra Pradesh,31/08/2021,2014116,1985566,13857,14693,covid19india
Arunachal Pradesh,31/08/2021,53032,51908,260,864,covid19india
Assam,31/08/2021,589324,576865,5665,6794,covid19india
Bihar,31/08/2021,725708,715955,9653,100,covid19india
Chandigarh,31/08/2021,65105,64252,813,40,covid19india
Chhattisgarh,31/08/2021,1004451,990484,13555,412,covid19india
Dadra and Nagar Haveli and Daman and Diu,31/08/2021,10526,10541,4,-19,covid19india
Delhi,31/08/2021,1437764,1412333,25082,349,covid19india
Goa,31/08/2021,173955,169877,3201,877,covid19india
Gujarat,31/08/2021,825421,815192,10080,149,covid19india
Haryana,31/08/2021,770486,760174,9677,635,covid19india
Himachal Pradesh,31/08/2021,213548,208306,3582,1660,covid19india
Jammu and Kashmir,31/08/2021,325419,319681,4408,1330,covid19india
Jharkhand,31/08/2021,347841,342606,5132,103,covid19india
Karnataka,31/08/2021,2949445,2893716,37325,18404,covid19india
Kerala,31/08/2021,4057233,3816999,20789,219445,covid19india
Ladakh,31/08/2021,20556,20344,207,5,covid19india
Lakshadweep,31/08/2021,10347,10223,51,73,covid19india
Madhya Pradesh,31/08/2021,792175,781580,10517,78,covid19india
Maharashtra,31/08/2021,6470790,6268913,137217,64660,covid19india
Manipur,31/08/2021,113927,108755,1782,3390,covid19india
Meghalaya,31/08/2021,75789,72057,1311,2421,covid19india
Mizoram,31/08/2021,59119,50170,217,8732,covid19india
Nagaland,31/08/2021,30046,27762,614,1670,covid19india
Odisha,31/08/2021,1007750,993235,8022,6493,covid19india
Pondicherry,31/08/2021,123574,121045,1812,717,covid19india
Punjab,31/08/2021,600617,583777,16431,409,covid19india
Rajasthan,31/08/2021,954095,945044,8954,97,covid19india
Sikkim,31/08/2021,29892,28133,370,1389,covid19india
Tamil Nadu,31/08/2021,2614872,2563101,34921,16850,covid19india
Telangana,31/08/2021,657544,648317,3873,5354,covid19india
Tripura,31/08/2021,82861,81048,797,1016,covid19india
Uttar Pradesh,31/08/2021,1709335,1686256,22823,256,covid19india
Uttarakhand,31/08/2021,343350,329448,7387,6515,covid19india
West Bengal,31/08/2021,1548604,1521342,18447,8815,covid19india
Andaman and Nicobar Islands,01/09/2021,7562,7422,129,11,covid19india
Andhra Pradesh,01/09/2021,2015302,1986962,13867,14473,covid19india
Arunachal Pradesh,01/09/2021,53103,51969,260,874,covid19india
Assam,01/09/2021,589897,577534,5676,6687,covid19india
Bihar,01/09/2021,725718,715979,9653,86,covid19india
Chandigarh,01/09/2021,65108,64257,814,37,covid19india
Chhattisgarh,01/09/2021,1004482,990536,13555,391,covid19india
Dadra and Nagar Haveli and Daman and Diu,01/09/2021,10526,10541,4,-19,covid19india
Delhi,01/09/2021,1437800,1412375,25082,343,covid19india
Goa,01/09/2021,174050,169959,3202,889,covid19india
Gujarat,01/09/2021,825434,815202,10080,152,covid19india
Haryana,01/09/2021,770506,760188,9677,641,covid19india
Himachal Pradesh,01/09/2021,213799,208410,3587,1802,covid19india
Jammu and Kashmir,01/09/2021,325529,319801,4409,1319,covid19india
Jharkhand,01/09/2021,347868,342626,5132,110,covid19india
Karnataka,01/09/2021,2950604,2894828,37346,18430,covid19india
Kerala,01/09/2021,4090036,3838609,20962,230465,covid19india
Ladakh,01/09/2021,20563,20349,207,7,covid19india
Lakshadweep,01/09/2021,10347,10228,51,68,covid19india
Madhya Pradesh,01/09/2021,792186,781587,10517,82,covid19india
Maharashtra,01/09/2021,6475246,6273343,137400,64503,covid19india
