state,place,date,confirmed,tested,daily_confirmed,daily_tested,tpr,text
Kerala,kl,2020-12-07,639665,6642364,3272,33758,0.0969251732922567,Date: Dec 07<br>TPR:    9.69%
Maharashtra,mh,2020-12-07,1855341,11318721,3075,45016,0.0683090456726497,Date: Dec 07<br>TPR:    6.83%
Meghalaya,ml,2020-12-07,12314,256221,77,3627,0.0212296663909567,Date: Dec 07<br>TPR:    2.12%
Manipur,mn,2020-12-07,26227,437175,152,2423,0.0627321502269913,Date: Dec 07<br>TPR:    6.27%
Madhya Pradesh,mp,2020-12-07,215957,3961552,1452,29322,0.0495191323920606,Date: Dec 07<br>TPR:    4.95%
Mizoram,mz,2020-12-07,3936,157292,2,641,0.0031201248049922,Date: Dec 07<br>TPR:    0.31%
Nagaland,nl,2020-12-07,11418,116033,39,450,0.0866666666666667,Date: Dec 07<br>TPR:    8.67%
Odisha,or,2020-12-07,321564,6181992,368,38231,0.00962569642436766,Date: Dec 07<br>TPR:    0.96%
Punjab,pb,2020-12-07,156839,3365119,613,12448,0.0492448586118252,Date: Dec 07<br>TPR:    4.92%
Pondicherry,py,2020-12-07,37270,422816,26,1651,0.015748031496063,Date: Dec 07<br>TPR:    1.57%
Rajasthan,rj,2020-12-07,282512,4630233,1927,12627,0.152609487605924,Date: Dec 07<br>TPR:   15.26%
Sikkim,sk,2020-12-07,5200,64029,6,43,0.13953488372093,Date: Dec 07<br>TPR:   13.95%
Telangana,tg,2020-12-07,273858,5812588,517,33098,0.0156202791709469,Date: Dec 07<br>TPR:    1.56%
Tamil Nadu,tn,2020-12-07,791552,12540103,1312,64010,0.0204967973754101,Date: Dec 07<br>TPR:    2.05%
Tripura,tr,2020-12-07,32894,541546,6,1458,0.00411522633744856,Date: Dec 07<br>TPR:    0.41%
India,tt,2020-12-07,9703936,148814055,26227,1026399,0.0255524411072107,Date: Dec 07<br>TPR:    2.56%
Uttar Pradesh,up,2020-12-07,556397,20453616,1453,144980,0.0100220720099324,Date: Dec 07<br>TPR:    1.00%
Uttarakhand,ut,2020-12-07,78509,1437538,512,13149,0.0389383223058788,Date: Dec 07<br>TPR:    3.89%
West Bengal,wb,2020-12-07,505054,6167307,2214,31453,0.0703907417416463,Date: Dec 07<br>TPR:    7.04%
Andaman and Nicobar Islands,an,2020-12-08,4778,142667,5,1706,0.00293083235638921,Date: Dec 08<br>TPR:    0.29%
Andhra Pradesh,ap,2020-12-08,872839,10509805,551,56187,0.00980653887910015,Date: Dec 08<br>TPR:    0.98%
Arunachal Pradesh,ar,2020-12-08,16437,365935,22,649,0.0338983050847458,Date: Dec 08<br>TPR:    3.39%
Assam,as,2020-12-08,214019,5510027,94,19955,0.00471059884740667,Date: Dec 08<br>TPR:    0.47%
Bihar,br,2020-12-08,240249,15664718,684,125703,0.00544139758001002,Date: Dec 08<br>TPR:    0.54%
Chandigarh,ch,2020-12-08,18239,154396,126,1595,0.0789968652037618,Date: Dec 08<br>TPR:    7.90%
Chhattisgarh,ct,2020-12-08,249699,2828098,1467,34162,0.0429424506761899,Date: Dec 08<br>TPR:    4.29%
Delhi,dl,2020-12-08,597112,6869328,3188,75409,0.0422761208874272,Date: Dec 08<br>TPR:    4.23%
Goa,ga,2020-12-08,48935,363062,159,2142,0.0742296918767507,Date: Dec 08<br>TPR:    7.42%
Gujarat,gj,2020-12-08,221493,8371433,1325,60875,0.0217659137577002,Date: Dec 08<br>TPR:    2.18%
Himachal Pradesh,hp,2020-12-08,46201,584624,504,7238,0.0696324951644101,Date: Dec 08<br>TPR:    6.96%
Haryana,hr,2020-12-08,246679,3842153,1391,35383,0.0393126642738038,Date: Dec 08<br>TPR:    3.93%
Jharkhand,jh,2020-12-08,110639,4382789,182,26819,0.00678623364032962,Date: Dec 08<br>TPR:    0.68%
Jammu and Kashmir,jk,2020-12-08,114038,3218875,470,23992,0.0195898632877626,Date: Dec 08<br>TPR:    1.96%
Karnataka,ka,2020-12-08,895284,11878413,1280,88698,0.0144309905522109,Date: Dec 08<br>TPR:    1.44%
Kerala,kl,2020-12-08,644697,6702885,5032,60521,0.0831446935774359,Date: Dec 08<br>TPR:    8.31%
Ladakh,la,2020-12-08,8969,99110,73,1802,0.0405105438401776,Date: Dec 08<br>TPR:    4.05%
Maharashtra,mh,2020-12-08,1859367,11377074,4026,58353,0.0689938820626189,Date: Dec 08<br>TPR:    6.90%
Meghalaya,ml,2020-12-08,12410,258439,96,2218,0.0432822362488729,Date: Dec 08<br>TPR:    4.33%
Manipur,mn,2020-12-08,26398,439844,171,2669,0.064068939677782,Date: Dec 08<br>TPR:    6.41%
Madhya Pradesh,mp,2020-12-08,217302,3991537,1345,29985,0.0448557612139403,Date: Dec 08<br>TPR:    4.49%
Mizoram,mz,2020-12-08,3968,158844,32,1552,0.0206185567010309,Date: Dec 08<br>TPR:    2.06%
Nagaland,nl,2020-12-08,11479,116359,61,326,0.187116564417178,Date: Dec 08<br>TPR:   18.71%
Odisha,or,2020-12-08,321913,6214174,349,32182,0.010844571499596,Date: Dec 08<br>TPR:    1.08%
Punjab,pb,2020-12-08,157331,3395729,492,30610,0.0160731786997713,Date: Dec 08<br>TPR:    1.61%
Pondicherry,py,2020-12-08,37311,425700,41,2884,0.0142163661581137,Date: Dec 08<br>TPR:    1.42%
Rajasthan,rj,2020-12-08,284116,4664755,1604,34522,0.0464631249637912,Date: Dec 08<br>TPR:    4.65%
Sikkim,sk,2020-12-08,5213,64280,13,251,0.051792828685259,Date: Dec 08<br>TPR:    5.18%
Telangana,tg,2020-12-08,274540,5868233,682,55645,0.0122562674094708,Date: Dec 08<br>TPR:    1.23%
Tamil Nadu,tn,2020-12-08,792788,12605289,1236,65186,0.0189611266222809,Date: Dec 08<br>TPR:    1.90%
Tripura,tr,2020-12-08,32922,543721,28,2175,0.0128735632183908,Date: Dec 08<br>TPR:    1.29%
India,tt,2020-12-08,9736019,149836767,32083,1022712,0.0313705129107706,Date: Dec 08<br>TPR:    3.14%
Uttar Pradesh,up,2020-12-08,558173,20621452,1776,167836,0.0105817583831836,Date: Dec 08<br>TPR:    1.06%
Uttarakhand,ut,2020-12-08,79141,1453671,632,16133,0.0391743631066758,Date: Dec 08<br>TPR:    3.92%
West Bengal,wb,2020-12-08,507995,6211537,2941,44230,0.0664933303187882,Date: Dec 08<br>TPR:    6.65%
Andaman and Nicobar Islands,an,2020-12-09,4783,144401,5,1734,0.00288350634371396,Date: Dec 09<br>TPR:    0.29%
Andhra Pradesh,ap,2020-12-09,873457,10570843,618,61038,0.0101248402634424,Date: Dec 09<br>TPR:    1.01%
Arunachal Pradesh,ar,2020-12-09,16461,366530,24,595,0.0403361344537815,Date: Dec 09<br>TPR:    4.03%
Assam,as,2020-12-09,214165,5538923,146,28896,0.00505260243632337,Date: Dec 09<br>TPR:    0.51%
Bihar,br,2020-12-09,240939,15782581,690,117863,0.00585425451583618,Date: Dec 09<br>TPR:    0.59%
Chandigarh,ch,2020-12-09,18322,155643,83,1247,0.0665597433841219,Date: Dec 09<br>TPR:    6.66%
Chhattisgarh,ct,2020-12-09,251120,2862281,1421,34183,0.0415703712371647,Date: Dec 09<br>TPR:    4.16%
Delhi,dl,2020-12-09,599575,6941407,2463,72079,0.0341708403279735,Date: Dec 09<br>TPR:    3.42%
Goa,ga,2020-12-09,49036,364672,101,1610,0.0627329192546584,Date: Dec 09<br>TPR:    6.27%
Gujarat,gj,2020-12-09,222811,8432094,1318,60661,0.0217273041987438,Date: Dec 09<br>TPR:    2.17%
Himachal Pradesh,hp,2020-12-09,46930,591912,729,7288,0.100027442371021,Date: Dec 09<br>TPR:   10.00%
Haryana,hr,2020-12-09,248079,3871079,1400,28926,0.0483993638940745,Date: Dec 09<br>TPR:    4.84%
Jharkhand,jh,2020-12-09,110830,4404165,191,21376,0.00893525449101797,Date: Dec 09<br>TPR:    0.89%
Jammu and Kashmir,jk,2020-12-09,114407,3243834,369,24959,0.0147842461637085,Date: Dec 09<br>TPR:    1.48%
Karnataka,ka,2020-12-09,896563,11979471,1279,101058,0.0126560984781017,Date: Dec 09<br>TPR:    1.27%
Kerala,kl,2020-12-09,649572,6755630,4875,52745,0.0924258223528297,Date: Dec 09<br>TPR:    9.24%
Maharashtra,mh,2020-12-09,1864348,11447723,4981,70649,0.0705034749253351,Date: Dec 09<br>TPR:    7.05%
Meghalaya,ml,2020-12-09,12511,260267,101,1828,0.0552516411378556,Date: Dec 09<br>TPR:    5.53%
Madhya Pradesh,mp,2020-12-09,218574,4021034,1272,29497,0.0431230294606231,Date: Dec 09<br>TPR:    4.31%
Mizoram,mz,2020-12-09,3977,159714,9,870,0.0103448275862069,Date: Dec 09<br>TPR:    1.03%
Nagaland,nl,2020-12-09,11508,116685,29,326,0.0889570552147239,Date: Dec 09<br>TPR:    8.90%
Odisha,or,2020-12-09,322299,6250593,386,36419,0.0105988632307312,Date: Dec 09<br>TPR:    1.06%
Punjab,pb,2020-12-09,157928,3423632,597,27903,0.0213955488657134,Date: Dec 09<br>TPR:    2.14%
Pondicherry,py,2020-12-09,37339,428947,28,3247,0.00862334462580844,Date: Dec 09<br>TPR:    0.86%
Rajasthan,rj,2020-12-09,285627,4694145,1511,29390,0.0514120449132358,Date: Dec 09<br>TPR:    5.14%
Sikkim,sk,2020-12-09,5237,64544,24,264,0.0909090909090909,Date: Dec 09<br>TPR:    9.09%
Telangana,tg,2020-12-09,275261,5919635,721,51402,0.0140266915684215,Date: Dec 09<br>TPR:    1.40%
Tamil Nadu,tn,2020-12-09,794020,12675551,1232,70262,0.0175343713529362,Date: Dec 09<br>TPR:    1.75%
Tripura,tr,2020-12-09,32942,545848,20,2127,0.00940291490362012,Date: Dec 09<br>TPR:    0.94%
India,tt,2020-12-09,9767656,150759726,31637,922959,0.0342777956550616,Date: Dec 09<br>TPR:    3.43%
Uttar Pradesh,up,2020-12-09,559499,20766011,1326,144559,0.00917272532322443,Date: Dec 09<br>TPR:    0.92%
Uttarakhand,ut,2020-12-09,79656,1464857,515,11186,0.0460396924727338,Date: Dec 09<br>TPR:    4.60%
West Bengal,wb,2020-12-09,510951,6255888,2956,44351,0.0666501319023246,Date: Dec 09<br>TPR:    6.67%
Andaman and Nicobar Islands,an,2020-12-10,4791,146143,8,1742,0.00459242250287027,Date: Dec 10<br>TPR:    0.46%
Andhra Pradesh,ap,2020-12-10,873995,10635197,538,64354,0.00836000870186779,Date: Dec 10<br>TPR:    0.84%
Arunachal Pradesh,ar,2020-12-10,16479,367306,18,776,0.0231958762886598,Date: Dec 10<br>TPR:    2.32%
Assam,as,2020-12-10,214305,5561572,140,22649,0.00618128835710186,Date: Dec 10<br>TPR:    0.62%
Bihar,br,2020-12-10,241534,15908787,595,126206,0.0047145143654026,Date: Dec 10<br>TPR:    0.47%
Chandigarh,ch,2020-12-10,18410,157056,88,1413,0.062278839348903,Date: Dec 10<br>TPR:    6.23%
Chhattisgarh,ct,2020-12-10,252638,2897495,1518,35214,0.0431078548304652,Date: Dec 10<br>TPR:    4.31%
Delhi,dl,2020-12-10,601150,7005476,1575,64069,0.0245828715915653,Date: Dec 10<br>TPR:    2.46%
Goa,ga,2020-12-10,49131,366174,95,1502,0.0632490013315579,Date: Dec 10<br>TPR:    6.32%
Gujarat,gj,2020-12-10,224081,8492641,1270,60547,0.0209754405668324,Date: Dec 10<br>TPR:    2.10%
Himachal Pradesh,hp,2020-12-10,47703,598201,773,6289,0.122913022738114,Date: Dec 10<br>TPR:   12.29%
Haryana,hr,2020-12-10,249329,3902258,1250,31179,0.0400910869495494,Date: Dec 10<br>TPR:    4.01%
Jharkhand,jh,2020-12-10,111003,4433006,173,28841,0.00599840504836864,Date: Dec 10<br>TPR:    0.60%
Jammu and Kashmir,jk,2020-12-10,114773,3269517,366,25683,0.0142506716505081,Date: Dec 10<br>TPR:    1.43%
Karnataka,ka,2020-12-10,897801,12063741,1238,84270,0.0146908745698351,Date: Dec 10<br>TPR:    1.47%
Kerala,kl,2020-12-10,654042,6808399,4470,52769,0.0847088252572533,Date: Dec 10<br>TPR:    8.47%
Maharashtra,mh,2020-12-10,1868172,11502427,3824,54704,0.0699034805498684,Date: Dec 10<br>TPR:    6.99%
Meghalaya,ml,2020-12-10,12586,261625,75,1358,0.0552282768777614,Date: Dec 10<br>TPR:    5.52%
Manipur,mn,2020-12-10,26687,445505,151,5661,0.0266737325560855,Date: Dec 10<br>TPR:    2.67%
Madhya Pradesh,mp,2020-12-10,219893,4052754,1319,31720,0.0415825977301387,Date: Dec 10<br>TPR:    4.16%
Mizoram,mz,2020-12-10,3984,161036,7,1322,0.00529500756429652,Date: Dec 10<br>TPR:    0.53%
Nagaland,nl,2020-12-10,11602,116880,94,195,0.482051282051282,Date: Dec 10<br>TPR:   48.21%
Odisha,or,2020-12-10,322642,6281162,343,30569,0.0112205175177467,Date: Dec 10<br>TPR:    1.12%
Punjab,pb,2020-12-10,158556,3442386,628,18754,0.0334861896128826,Date: Dec 10<br>TPR:    3.35%
Pondicherry,py,2020-12-10,37363,430517,24,1570,0.0152866242038217,Date: Dec 10<br>TPR:    1.53%
Rajasthan,rj,2020-12-10,287219,4724809,1592,30664,0.051917558048526,Date: Dec 10<br>TPR:    5.19%
Sikkim,sk,2020-12-10,5263,64836,26,292,0.089041095890411,Date: Dec 10<br>TPR:    8.90%
Telangana,tg,2020-12-10,275904,5973031,643,53396,0.012042100531875,Date: Dec 10<br>TPR:    1.20%
Tamil Nadu,tn,2020-12-10,795240,12744479,1220,68928,0.0176996285979573,Date: Dec 10<br>TPR:    1.77%
Tripura,tr,2020-12-10,32973,548028,31,2180,0.0142201834862385,Date: Dec 10<br>TPR:    1.42%
India,tt,2020-12-10,9797067,151632223,29411,872497,0.0337089984263556,Date: Dec 10<br>TPR:    3.37%
Uttar Pradesh,up,2020-12-10,561161,20934735,1662,168724,0.00985040658116213,Date: Dec 10<br>TPR:    0.99%
Uttarakhand,ut,2020-12-10,80486,1475936,830,11079,0.0749165087101724,Date: Dec 10<br>TPR:    7.49%
West Bengal,wb,2020-12-10,513752,6298040,2801,42152,0.0664499905105333,Date: Dec 10<br>TPR:    6.64%
Andaman and Nicobar Islands,an,2020-12-11,4798,147806,7,1663,0.0042092603728202,Date: Dec 11<br>TPR:    0.42%
Andhra Pradesh,ap,2020-12-11,874515,10699622,520,64425,0.00807140085370586,Date: Dec 11<br>TPR:    0.81%
Arunachal Pradesh,ar,2020-12-11,16497,367980,18,674,0.0267062314540059,Date: Dec 11<br>TPR:    2.67%
Assam,as,2020-12-11,214432,5582574,127,21002,0.00604704313874869,Date: Dec 11<br>TPR:    0.60%
Bihar,br,2020-12-11,242152,16033415,618,124628,0.00495875726161055,Date: Dec 11<br>TPR:    0.50%
Chandigarh,ch,2020-12-11,18502,158516,92,1460,0.063013698630137,Date: Dec 11<br>TPR:    6.30%
Chhattisgarh,ct,2020-12-11,254129,2932206,1491,34711,0.0429546829535306,Date: Dec 11<br>TPR:    4.30%
Delhi,dl,2020-12-11,603535,7077155,2385,71679,0.0332733436571381,Date: Dec 11<br>TPR:    3.33%
Goa,ga,2020-12-11,49235,367818,104,1644,0.0632603406326034,Date: Dec 11<br>TPR:    6.33%
Gujarat,gj,2020-12-11,225304,8553164,1223,60523,0.0202071939593213,Date: Dec 11<br>TPR:    2.02%
Himachal Pradesh,hp,2020-12-11,48354,605492,651,7291,0.0892881634892333,Date: Dec 11<br>TPR:    8.93%
Haryana,hr,2020-12-11,250394,3932100,1065,29842,0.0356879565712754,Date: Dec 11<br>TPR:    3.57%
Jharkhand,jh,2020-12-11,111177,4457546,174,24540,0.00709046454767726,Date: Dec 11<br>TPR:    0.71%
Jammu and Kashmir,jk,2020-12-11,115207,3294008,434,24491,0.0177207953942265,Date: Dec 11<br>TPR:    1.77%
Karnataka,ka,2020-12-11,899011,12164587,1210,100846,0.0119984927513238,Date: Dec 11<br>TPR:    1.20%
Kerala,kl,2020-12-11,658684,6861907,4642,53508,0.08675338267175,Date: Dec 11<br>TPR:    8.68%
Ladakh,la,2020-12-11,9112,99590,41,480,0.0854166666666667,Date: Dec 11<br>TPR:    8.54%
Maharashtra,mh,2020-12-11,1872440,11570137,4268,67710,0.0630335253286073,Date: Dec 11<br>TPR:    6.30%
Meghalaya,ml,2020-12-11,12645,263433,59,1808,0.0326327433628319,Date: Dec 11<br>TPR:    3.26%
Manipur,mn,2020-12-11,26861,447694,174,2189,0.0794883508451348,Date: Dec 11<br>TPR:    7.95%
Madhya Pradesh,mp,2020-12-11,221115,4082106,1222,29352,0.041632597437994,Date: Dec 11<br>TPR:    4.16%
Mizoram,mz,2020-12-11,4007,162246,23,1210,0.0190082644628099,Date: Dec 11<br>TPR:    1.90%
Nagaland,nl,2020-12-11,11634,117267,32,387,0.082687338501292,Date: Dec 11<br>TPR:    8.27%
Odisha,or,2020-12-11,323029,6312707,387,31545,0.0122681883024251,Date: Dec 11<br>TPR:    1.23%
Punjab,pb,2020-12-11,159099,3468629,543,26243,0.020691231947567,Date: Dec 11<br>TPR:    2.07%
Pondicherry,py,2020-12-11,37406,431982,43,1465,0.0293515358361775,Date: Dec 11<br>TPR:    2.94%
Rajasthan,rj,2020-12-11,288692,4752183,1473,27374,0.0538101848469351,Date: Dec 11<br>TPR:    5.38%
Sikkim,sk,2020-12-11,5290,65079,27,243,0.111111111111111,Date: Dec 11<br>TPR:   11.11%
Telangana,tg,2020-12-11,276516,6029209,612,56178,0.0108939442486383,Date: Dec 11<br>TPR:    1.09%
Tamil Nadu,tn,2020-12-11,796475,12814915,1235,70436,0.0175336475665853,Date: Dec 11<br>TPR:    1.75%
Tripura,tr,2020-12-11,32994,550158,21,2130,0.00985915492957747,Date: Dec 11<br>TPR:    0.99%
India,tt,2020-12-11,9827028,152697399,29961,1065176,0.02812774602507,Date: Dec 11<br>TPR:    2.81%
Uttar Pradesh,up,2020-12-11,562722,21103633,1561,168898,0.00924226456204336,Date: Dec 11<br>TPR:    0.92%
Uttarakhand,ut,2020-12-11,81211,1489651,725,13715,0.052861830113015,Date: Dec 11<br>TPR:    5.29%
West Bengal,wb,2020-12-11,516505,6340171,2753,42131,0.0653438085969951,Date: Dec 11<br>TPR:    6.53%
Andaman and Nicobar Islands,an,2020-12-12,4805,149926,7,2120,0.00330188679245283,Date: Dec 12<br>TPR:    0.33%
Andhra Pradesh,ap,2020-12-12,875025,10767117,510,67495,0.00755611526779761,Date: Dec 12<br>TPR:    0.76%
Arunachal Pradesh,ar,2020-12-12,16504,368526,7,546,0.0128205128205128,Date: Dec 12<br>TPR:    1.28%
Assam,as,2020-12-12,214584,5604468,152,21894,0.00694254133552572,Date: Dec 12<br>TPR:    0.69%
Bihar,br,2020-12-12,242748,16154121,596,120706,0.00493761701986645,Date: Dec 12<br>TPR:    0.49%
Chandigarh,ch,2020-12-12,18572,159784,70,1268,0.055205047318612,Date: Dec 12<br>TPR:    5.52%
Chhattisgarh,ct,2020-12-12,255761,2964566,1632,32360,0.0504326328800989,Date: Dec 12<br>TPR:    5.04%
Delhi,dl,2020-12-12,605470,7150568,1935,73413,0.0263577295574353,Date: Dec 12<br>TPR:    2.64%
Goa,ga,2020-12-12,49305,369887,70,2069,0.0338327694538424,Date: Dec 12<br>TPR:    3.38%
Gujarat,gj,2020-12-12,226508,8613587,1204,60423,0.0199261870479784,Date: Dec 12<br>TPR:    1.99%
Himachal Pradesh,hp,2020-12-12,48951,611569,597,6077,0.0982392627941418,Date: Dec 12<br>TPR:    9.82%
Haryana,hr,2020-12-12,251402,3959888,1008,27788,0.0362746509284583,Date: Dec 12<br>TPR:    3.63%
Jharkhand,jh,2020-12-12,111366,4478351,189,20805,0.00908435472242249,Date: Dec 12<br>TPR:    0.91%
Jammu and Kashmir,jk,2020-12-12,115626,3319656,419,25648,0.0163365564566438,Date: Dec 12<br>TPR:    1.63%
Karnataka,ka,2020-12-12,900214,12266816,1203,102229,0.0117676980113275,Date: Dec 12<br>TPR:    1.18%
Kerala,kl,2020-12-12,664633,6921597,5949,59690,0.0996649355000838,Date: Dec 12<br>TPR:    9.97%
Ladakh,la,2020-12-12,9138,99966,26,376,0.0691489361702128,Date: Dec 12<br>TPR:    6.91%
Maharashtra,mh,2020-12-12,1876699,11638336,4259,68199,0.0624495960351325,Date: Dec 12<br>TPR:    6.24%
Meghalaya,ml,2020-12-12,12743,265057,98,1624,0.0603448275862069,Date: Dec 12<br>TPR:    6.03%
Manipur,mn,2020-12-12,27038,449857,177,2163,0.0818307905686547,Date: Dec 12<br>TPR:    8.18%
Madhya Pradesh,mp,2020-12-12,222397,4111413,1282,29307,0.0437438154707067,Date: Dec 12<br>TPR:    4.37%
Mizoram,mz,2020-12-12,4024,163202,17,956,0.0177824267782427,Date: Dec 12<br>TPR:    1.78%
Nagaland,nl,2020-12-12,11676,117545,42,278,0.151079136690647,Date: Dec 12<br>TPR:   15.11%
Odisha,or,2020-12-12,323364,6345705,335,32998,0.0101521304321474,Date: Dec 12<br>TPR:    1.02%
Punjab,pb,2020-12-12,159579,3494393,480,25764,0.0186306474149977,Date: Dec 12<br>TPR:    1.86%
Pondicherry,py,2020-12-12,37444,433791,38,1809,0.0210060807075732,Date: Dec 12<br>TPR:    2.10%
Rajasthan,rj,2020-12-12,289999,4778273,1307,26090,0.050095822154082,Date: Dec 12<br>TPR:    5.01%
Sikkim,sk,2020-12-12,5316,65261,26,182,0.142857142857143,Date: Dec 12<br>TPR:   14.29%
Tamil Nadu,tn,2020-12-12,797693,12887037,1218,72122,0.0168880508028064,Date: Dec 12<br>TPR:    1.69%
Tripura,tr,2020-12-12,33012,551648,18,1490,0.0120805369127517,Date: Dec 12<br>TPR:    1.21%
India,tt,2020-12-12,9857382,153711833,30354,1014434,0.0299221043458717,Date: Dec 12<br>TPR:    2.99%
Uttar Pradesh,up,2020-12-12,564132,21258877,1410,155244,0.00908247661745381,Date: Dec 12<br>TPR:    0.91%
Uttarakhand,ut,2020-12-12,81939,1503731,728,14080,0.0517045454545455,Date: Dec 12<br>TPR:    5.17%
West Bengal,wb,2020-12-12,519215,6382278,2710,42107,0.0643598451563873,Date: Dec 12<br>TPR:    6.44%
Andaman and Nicobar Islands,an,2020-12-13,4818,152004,13,2078,0.00625601539942252,Date: Dec 13<br>TPR:    0.63%
Andhra Pradesh,ap,2020-12-13,875531,10830990,506,63873,0.00792197015953533,Date: Dec 13<br>TPR:    0.79%
Arunachal Pradesh,ar,2020-12-13,16513,368841,9,315,0.0285714285714286,Date: Dec 13<br>TPR:    2.86%
Assam,as,2020-12-13,214657,5615996,73,11528,0.0063324080499653,Date: Dec 13<br>TPR:    0.63%
Bihar,br,2020-12-13,243248,16274624,500,120503,0.00414927429192634,Date: Dec 13<br>TPR:    0.41%
Chandigarh,ch,2020-12-13,18638,160600,66,816,0.0808823529411765,Date: Dec 13<br>TPR:    8.09%
Chhattisgarh,ct,2020-12-13,257020,2988862,1259,24296,0.0518192295027988,Date: Dec 13<br>TPR:    5.18%
Delhi,dl,2020-12-13,607454,7222903,1984,72335,0.0274279394483998,Date: Dec 13<br>TPR:    2.74%
Goa,ga,2020-12-13,49362,370690,57,803,0.0709838107098381,Date: Dec 13<br>TPR:    7.10%
Gujarat,gj,2020-12-13,227683,8669576,1175,55989,0.0209862651592277,Date: Dec 13<br>TPR:    2.10%
Himachal Pradesh,hp,2020-12-13,49375,616101,424,4532,0.0935569285083848,Date: Dec 13<br>TPR:    9.36%
Haryana,hr,2020-12-13,252392,3993810,990,33922,0.0291845999646247,Date: Dec 13<br>TPR:    2.92%
Jharkhand,jh,2020-12-13,111510,4469879,144,-8472,-0.0169971671388102,Date: Dec 13<br>TPR:   -1.70%
Jammu and Kashmir,jk,2020-12-13,116008,3345171,382,25515,0.0149715853419557,Date: Dec 13<br>TPR:    1.50%
Karnataka,ka,2020-12-13,901410,12355358,1196,88542,0.0135077138533126,Date: Dec 13<br>TPR:    1.35%
Kerala,kl,2020-12-13,669331,6967972,4698,46375,0.101304582210243,Date: Dec 13<br>TPR:   10.13%
Ladakh,la,2020-12-13,9155,100315,17,349,0.0487106017191977,Date: Dec 13<br>TPR:    4.87%
Maharashtra,mh,2020-12-13,1880416,11702457,3717,64121,0.0579685282512749,Date: Dec 13<br>TPR:    5.80%
Manipur,mn,2020-12-13,27157,452528,119,2671,0.0445526020217147,Date: Dec 13<br>TPR:    4.46%
Madhya Pradesh,mp,2020-12-13,223578,4138744,1181,27331,0.0432110058175698,Date: Dec 13<br>TPR:    4.32%
Mizoram,mz,2020-12-13,4035,164318,11,1116,0.00985663082437276,Date: Dec 13<br>TPR:    0.99%
Nagaland,nl,2020-12-13,11709,117886,33,341,0.0967741935483871,Date: Dec 13<br>TPR:    9.68%
Odisha,or,2020-12-13,323757,6378784,393,33079,0.0118806493545754,Date: Dec 13<br>TPR:    1.19%
Punjab,pb,2020-12-13,160200,3522061,621,27668,0.0224447014601706,Date: Dec 13<br>TPR:    2.24%
Pondicherry,py,2020-12-13,37492,435570,48,1779,0.0269814502529511,Date: Dec 13<br>TPR:    2.70%
Rajasthan,rj,2020-12-13,291289,4807770,1290,29497,0.0437332610095942,Date: Dec 13<br>TPR:    4.37%
Sikkim,sk,2020-12-13,5338,65444,22,183,0.120218579234973,Date: Dec 13<br>TPR:   12.02%
Telangana,tg,2020-12-13,277724,6128703,573,99494,0.00575914125474903,Date: Dec 13<br>TPR:    0.58%
Tamil Nadu,tn,2020-12-13,798888,12956605,1195,69568,0.0171774379024839,Date: Dec 13<br>TPR:    1.72%
Tripura,tr,2020-12-13,33035,553446,23,1798,0.0127919911012236,Date: Dec 13<br>TPR:    1.28%
India,tt,2020-12-13,9884718,154566990,27336,855157,0.0319660600334208,Date: Dec 13<br>TPR:    3.20%
Uttar Pradesh,up,2020-12-13,565556,21415257,1424,156380,0.00910602378820821,Date: Dec 13<br>TPR:    0.91%
Uttarakhand,ut,2020-12-13,82429,1514002,490,10271,0.0477071365981891,Date: Dec 13<br>TPR:    4.77%
